subject,seizure_idx,n_windows,gini,gini_null_median,signed_deviation,entropy_norm,top5_mass,top5_channels
chb13,5,6,0.4302983112930179,0.3939717085385347,0.036326602754483184,0.8847777746686211,0.5606986755015642,F3-C3|FP1-F3|FP1-F7|FZ-CZ|CZ-PZ
chb13,6,5,0.42844447417484655,0.3905044863859082,0.03793998778893837,0.8903505752604655,0.551461278420822,CZ-PZ|C4-P4|FP2-F4|F4-C4|FZ-CZ
chb13,7,5,0.4126353101717679,0.38709998050528327,0.02553532966648464,0.9046492680348671,0.5704172429510916,FP1-F7|F7-T7|F3-C3|FP2-F8|C3-P3
chb13,8,17,0.43511635037244156,0.38766454747907586,0.0474518028933657,0.8908470284245376,0.5852594693241632,FP1-F7|F3-C3|F7-T7|FP2-F8|FP1-F3
chb13,9,6,0.35370967207333837,0.39184763522899146,-0.0381379631556531,0.9275761541113032,0.5007165969094335,F4-C4|FP1-F7|F3-C3|FZ-CZ|FP2-F8
chb13,10,17,0.45277066127337307,0.38171628433882887,0.0710543769345442,0.8820161388225849,0.613990956657544,FP1-F7|F7-T7|F3-C3|FZ-CZ|FP1-F3
chb13,11,17,0.3700116736473549,0.38637807695585225,-0.016366403308497368,0.922680959586316,0.5316281983067443,F7-T7|C4-P4|FP2-F4|C3-P3|P4-O2
chb13,12,15,0.3095197738286186,0.3867359563000913,-0.07721618247147266,0.9409806767556887,0.4586409401366295,F3-C3|FP1-F7|F7-T7|FP2-F8|P3-O1
chb14,1,4,0.370182694617222,0.38861973399172933,-0.018437039374507358,0.922072002965361,0.5250676787106957,P7-O1|P8-O2|F8-T8|FZ-CZ|FP1-F7
chb14,2,5,0.5739570510759229,0.3886663611909329,0.18529068988498998,0.8001614331471008,0.7082339721052389,FP2-F8|FP2-F4|FP1-F7|FP1-F3|F7-T7
chb14,3,6,0.43353858582828186,0.3934717586209491,0.04006682720733279,0.8860609775602525,0.5978102404390627,FP2-F8|F7-T7|FP1-F7|C3-P3|F3-C3
chb14,4,5,0.42498060736629206,0.39033150674641104,0.034649100619881024,0.8947775878137018,0.558346395280892,CZ-PZ|F3-C3|C3-P3|P8-O2|FZ-CZ
chb14,5,11,0.3974104743297049,0.3850468730553642,0.012363601274340663,0.9006879917516216,0.5211513499278229,FP1-F7|F8-T8|F7-T7|FP2-F8|P4-O2
chb14,6,6,0.4264164759309901,0.3877872685808754,0.03862920735011466,0.8956754550124638,0.5708952510693592,FP2-F8|F8-T8|F7-T7|FP1-F7|CZ-PZ
chb14,7,7,0.3789356284423768,0.3858064456251149,-0.006870817182738076,0.9169026131893157,0.5162627367676317,F7-T7|FP1-F7|FP2-F8|C3-P3|F8-T8
chb14,8,5,0.3274263131571953,0.3899503201991701,-0.0625240070419748,0.9327017627568821,0.4606854072365428,F8-T8|CZ-PZ|FP1-F7|C3-P3|C4-P4
chb15,1,32,0.24842766527238846,0.3771600563412879,-0.12873239106889944,0.9649661504106021,0.436149963290777,CZ-PZ|F4-C4|FZ-CZ|C4-P4|FP2-F4
chb15,2,9,0.3788223041391483,0.3764361386499383,0.0023861654892100015,0.9166392890576491,0.5130599372568264,F4-C4|T7-P7|FP1-F7|P3-O1|F8-T8
chb15,3,40,0.34195169079263743,0.3773158883313529,-0.03536419753871545,0.9277931984193983,0.4821494805830588,FP1-F7|P7-O1|P3-O1|F7-T7|F8-T8
chb15,4,9,0.5105745906218042,0.38030152539397544,0.13027306522782878,0.8461792376646962,0.6499664827580146,T7-P7|FP1-F7|P7-O1|P3-O1|C3-P3
chb15,5,15,0.4338767919421658,0.3778206475732294,0.056056144368936356,0.8934187989501907,0.5942201947279669,FP1-F7|T7-P7|P3-O1|C3-P3|F8-T8
chb15,6,52,0.3321223030326239,0.37999069218742354,-0.04786838915479963,0.9351643217763669,0.4927706129282682,FP1-F7|C3-P3|T7-P7|FP1-F3|FP2-F8
chb15,7,48,0.299878552313535,0.3743997090795649,-0.07452115676602988,0.9438811398356798,0.44009394046008465,P7-O1|F7-T7|P8-O2|FP1-F7|FP2-F8
chb15,8,31,0.42639438565013266,0.3763346981459452,0.05005968750418743,0.8923196764025341,0.567684037763952,P3-O1|P7-O1|F7-T7|FP1-F7|T7-P7
chb15,9,16,0.4016871758388403,0.3747940039700791,0.026893171868761168,0.908822875473491,0.5582486167831769,P3-O1|T7-P7|C3-P3|FP1-F7|P7-O1
chb15,10,31,0.40109036890010996,0.37704716480866585,0.024043204091444115,0.9040747267578377,0.5373891932780518,P3-O1|T7-P7|F7-T7|P7-O1|FP1-F7
chb15,11,17,0.36557712807254017,0.37694585523665947,-0.011368727164119297,0.9249164978305514,0.5634668122323759,T7-P7|FP1-F7|P3-O1|P7-O1|C3-P3
chb15,12,28,0.30311781158994067,0.37568819320668834,-0.07257038161674767,0.9415031082238583,0.4659707965651052,FP1-F7|P3-O1|FP1-F3|T7-P7|FP2-F8
chb15,13,35,0.33809962344843036,0.3808293863727745,-0.04272976292434416,0.9308628391651986,0.48797480732988213,FP1-F7|F7-T7|FP2-F8|FP1-F3|P4-O2
chb15,14,19,0.35562955751927783,0.37512151787424264,-0.01949196035496481,0.915192444624818,0.48585299132866827,F8-T8|F7-T7|FP1-F7|T8-P8|FP2-F8
chb15,15,15,0.4143467694602425,0.37817983715473025,0.03616693230551227,0.8941765308482593,0.5488743625961738,P3-O1|T7-P7|F3-C3|P4-O2|FP2-F8
chb15,16,45,0.36658362255397403,0.37491070419927075,-0.008327081645296719,0.920408293130151,0.5230459248412893,P3-O1|P7-O1|FZ-CZ|FP2-F4|T8-P8
chb15,17,18,0.4687147251207109,0.3778806555239035,0.0908340695968074,0.8642013527160581,0.5826219149636994,P3-O1|P4-O2|F3-C3|FP2-F4|T7-P7
chb15,18,19,0.3025693014933146,0.3757321917425712,-0.0731628902492566,0.9419774167457626,0.4577962594888118,P3-O1|T7-P7|FP1-F7|FP2-F4|F4-C4
chb15,19,8,0.2640455398927526,0.3794655795140204,-0.11542003962126779,0.9611220807051922,0.4432799235254916,P4-O2|P3-O1|F7-T7|P7-O1|FP2-F8
chb15,20,28,0.4583217557953867,0.37262932618970024,0.08569242960568646,0.8776683416511226,0.5987408100748695,P7-O1|P3-O1|T7-P7|C3-P3|FP1-F7
chb16,1,3,0.27731508315386977,0.38526655184952296,-0.1079514686956532,0.9548861505867615,0.4390857869395715,F3-C3|F4-C4|F7-T7|P8-O2|FZ-CZ
chb16,2,3,0.4093809977507865,0.3837050035388254,0.025675994211961095,0.9007810802992514,0.5378104915043206,P4-O2|P8-O2|FZ-CZ|F8-T8|P3-O1
chb16,3,4,0.3184067452692634,0.38187594749034937,-0.06346920222108599,0.9435391419988415,0.5121051615883992,C4-P4|FZ-CZ|P8-O2|T8-P8|FP2-F4
chb16,4,2,0.2844820821292702,0.38645811586007517,-0.101976033730805,0.950786246094243,0.47774298219647837,FZ-CZ|F3-C3|T7-P7|P3-O1|F4-C4
chb16,5,3,0.2792158751265199,0.38588974678550203,-0.10667387165898212,0.9496066771553606,0.43462932392135795,P8-O2|T7-P7|FP1-F3|F3-C3|P4-O2
chb16,6,2,0.4015683932744045,0.38396267357105407,0.017605719703350453,0.8996822228940705,0.5316934547421728,P8-O2|P4-O2|FZ-CZ|F3-C3|C3-P3
chb16,7,3,0.35354489913126774,0.3829159013611436,-0.029371002229875875,0.9243241202399194,0.5112518715453821,P4-O2|FP1-F3|P3-O1|F3-C3|FZ-CZ
chb16,8,3,0.37457958619854415,0.38165484633712654,-0.0070752601385823954,0.9145885843309578,0.5114546455588248,F3-C3|P8-O2|FZ-CZ|P4-O2|F8-T8
chb16,9,3,0.38840156398823233,0.3838330099035143,0.004568554084718013,0.9094128844154367,0.5230402744752033,P8-O2|P4-O2|C3-P3|FP1-F3|P3-O1
chb16,10,2,0.3754674508047724,0.38497695013015054,-0.009509499325378146,0.9110984930407844,0.49461028513932365,P4-O2|FZ-CZ|F3-C3|C3-P3|P3-O1
chb17,1,23,0.3592107476401907,0.3733444650061334,-0.01413371736594271,0.9264647899655126,0.5321919043553945,C4-P4|T7-P7|P4-O2|T8-P8|FP2-F4
chb17,2,29,0.3240612062757604,0.36816983133112047,-0.04410862505536006,0.9409567898111766,0.4821634744756435,T7-P7|T8-P8|F7-T7|CZ-PZ|FP2-F8
chb17,3,22,0.4299401227090285,0.37600814218781753,0.053931980521210954,0.8869138559761965,0.5730309271447839,P4-O2|CZ-PZ|T7-P7|FP1-F3|FZ-CZ
chb18,1,13,0.3726655987965912,0.3724447440074484,0.0002208547891427992,0.9180597029682697,0.5377383574768174,P8-O2|P4-O2|FP1-F3|CZ-PZ|F8-T8
chb18,2,8,0.32020219606515266,0.380511054651149,-0.06030885858599633,0.9404321077718995,0.47515291625623635,P8-O2|F4-C4|P7-O1|F8-T8|FP2-F8
chb18,3,18,0.304499262579518,0.3735065085718716,-0.06900724599235364,0.9413221343259841,0.45203825007958287,P4-O2|C3-P3|P8-O2|CZ-PZ|F7-T7
chb18,4,14,0.3338345707466164,0.37564666598644547,-0.041812095239829095,0.9355307883486441,0.48912253709904446,P8-O2|P4-O2|C3-P3|CZ-PZ|F8-T8
chb18,5,17,0.3163935577511654,0.3763571265111142,-0.05996356875994879,0.9442516487742258,0.48502755662946584,P8-O2|P4-O2|C3-P3|C4-P4|F3-C3
chb18,6,13,0.4297734113275635,0.37283486422021517,0.05693854710734836,0.8918045949504598,0.5710308955813654,CZ-PZ|C3-P3|P8-O2|P7-O1|P4-O2
